Time	[AKT_mod_slash_PIP3_AKT_thr308]	[BDNF]	[CaMKIII_star]	[Ca]	[MAPK_star]	[protein]
6987	0.0592048	0.0037	0.00279643	1	3.32189	2.93175e-06
6988	0.0591962	0.0037	0.00279817	1	3.32189	2.93221e-06
6989	0.0591876	0.0037	0.00279991	1	3.3219	2.93267e-06
6990	0.059179	0.0037	0.00280164	1	3.3219	2.93313e-06
6991	0.0591705	0.0037	0.00280336	1	3.3219	2.93359e-06
6992	0.059162	0.0037	0.00280508	1	3.3219	2.93405e-06
6993	0.0591534	0.0037	0.00280679	1	3.32191	2.93451e-06
6994	0.0591449	0.0037	0.0028085	1	3.32191	2.93496e-06
6995	0.0591365	0.0037	0.00281021	1	3.32191	2.93542e-06
6996	0.059128	0.0037	0.00281191	1	3.32191	2.93587e-06
6997	0.0591195	0.0037	0.0028136	1	3.32192	2.93633e-06
6998	0.0591111	0.0037	0.00281529	1	3.32192	2.93678e-06
6999	0.0591026	0.0037	0.00281697	1	3.32192	2.93723e-06
7000	0.0590942	0.0037	0.00281865	1	3.32192	2.93768e-06
7001	0.0590858	0.0037	0.00282032	1	3.32193	2.93813e-06
7002	0.0590774	0.0037	0.00282199	1	3.32193	2.93857e-06
7003	0.059069	0.0037	0.00282366	1	3.32193	2.93902e-06
7004	0.0590607	0.0037	0.00282532	1	3.32193	2.93946e-06
7005	0.0590523	0.0037	0.00282697	1	3.32194	2.93991e-06
7006	0.059044	0.0037	0.00282862	1	3.32194	2.94035e-06
7007	0.0590357	0.0037	0.00283026	1	3.32194	2.94079e-06
7008	0.0590274	0.0037	0.0028319	1	3.32194	2.94123e-06
7009	0.0590191	0.0037	0.00283354	1	3.32195	2.94167e-06
7010	0.0590108	0.0037	0.00283517	1	3.32195	2.94211e-06
7011	0.0590026	0.0037	0.00283679	1	3.32195	2.94254e-06
7012	0.0589943	0.0037	0.00283841	1	3.32195	2.94298e-06
7013	0.0589861	0.0037	0.00284002	1	3.32196	2.94341e-06
7014	0.0589779	0.0037	0.00284163	1	3.32196	2.94385e-06
7015	0.0589697	0.0037	0.00284324	1	3.32196	2.94428e-06
7016	0.0589615	0.0037	0.00284484	1	3.32196	2.94471e-06
7017	0.0589533	0.0037	0.00284644	1	3.32197	2.94514e-06
7018	0.0589452	0.0037	0.00284803	1	3.32197	2.94557e-06
7019	0.058937	0.0037	0.00284961	1	3.32197	2.946e-06
7020	0.0589289	0.0037	0.0028512	1	3.32197	2.94642e-06
7021	0.0589208	0.0037	0.00285277	1	3.32198	2.94685e-06
7022	0.0589127	0.0037	0.00285434	1	3.32198	2.94727e-06
7023	0.0589046	0.0037	0.00285591	1	3.32198	2.9477e-06
7024	0.0588966	0.0037	0.00285747	1	3.32198	2.94812e-06
7025	0.0588885	0.0037	0.00285903	1	3.32198	2.94854e-06
7026	0.0588805	0.0037	0.00286059	1	3.32199	2.94896e-06
7027	0.0588725	0.0037	0.00286214	1	3.32199	2.94938e-06
7028	0.0588645	0.0037	0.00286368	1	3.32199	2.9498e-06
7029	0.0588565	0.0037	0.00286522	1	3.32199	2.95021e-06
7030	0.0588485	0.0037	0.00286675	1	3.322	2.95063e-06
7031	0.0588406	0.0037	0.00286829	1	3.322	2.95104e-06
7032	0.0588326	0.0037	0.00286981	1	3.322	2.95146e-06
7033	0.0588247	0.0037	0.00287133	1	3.322	2.95187e-06
7034	0.0588168	0.0037	0.00287285	1	3.32201	2.95228e-06
7035	0.0588089	0.0037	0.00287436	1	3.32201	2.95269e-06
7036	0.058801	0.0037	0.00287587	1	3.32201	2.9531e-06
7037	0.0587932	0.0037	0.00287737	1	3.32201	2.95351e-06
7038	0.0587853	0.0037	0.00287887	1	3.32201	2.95391e-06
7039	0.0587775	0.0037	0.00288037	1	3.32202	2.95432e-06
7040	0.0587697	0.0037	0.00288186	1	3.32202	2.95472e-06
7041	0.0587619	0.0037	0.00288334	1	3.32202	2.95513e-06
7042	0.0587541	0.0037	0.00288482	1	3.32202	2.95553e-06
7043	0.0587464	0.0037	0.0028863	1	3.32203	2.95593e-06
7044	0.0587386	0.0037	0.00288777	1	3.32203	2.95633e-06
7045	0.0587309	0.0037	0.00288924	1	3.32203	2.95673e-06
7046	0.0587232	0.0037	0.0028907	1	3.32203	2.95713e-06
7047	0.0587155	0.0037	0.00289216	1	3.32203	2.95752e-06
7048	0.0587078	0.0037	0.00289362	1	3.32204	2.95792e-06
7049	0.0587001	0.0037	0.00289507	1	3.32204	2.95831e-06
7050	0.0586925	0.0037	0.00289651	1	3.32204	2.95871e-06
7051	0.0586848	0.0037	0.00289795	1	3.32204	2.9591e-06
7052	0.0586772	0.0037	0.00289939	1	3.32204	2.95949e-06
7053	0.0586696	0.0037	0.00290082	1	3.32205	2.95988e-06
7054	0.058662	0.0037	0.00290225	1	3.32205	2.96027e-06
7055	0.0586544	0.0037	0.00290368	1	3.32205	2.96066e-06
7056	0.0586469	0.0037	0.0029051	1	3.32205	2.96105e-06
7057	0.0586394	0.0037	0.00290651	1	3.32206	2.96143e-06
7058	0.0586318	0.0037	0.00290793	1	3.32206	2.96182e-06
7059	0.0586243	0.0037	0.00290933	1	3.32206	2.9622e-06
7060	0.0586168	0.0037	0.00291074	1	3.32206	2.96259e-06
7061	0.0586094	0.0037	0.00291214	1	3.32206	2.96297e-06
7062	0.0586019	0.0037	0.00291353	1	3.32207	2.96335e-06
7063	0.0585945	0.0037	0.00291492	1	3.32207	2.96373e-06
7064	0.058587	0.0037	0.00291631	1	3.32207	2.96411e-06
7065	0.0585796	0.0037	0.00291769	1	3.32207	2.96449e-06
7066	0.0585722	0.0037	0.00291907	1	3.32207	2.96486e-06
7067	0.0585649	0.0037	0.00292044	1	3.32208	2.96524e-06
7068	0.0585575	0.0037	0.00292181	1	3.32208	2.96561e-06
7069	0.0585502	0.0037	0.00292318	1	3.32208	2.96599e-06
7070	0.0585428	0.0037	0.00292454	1	3.32208	2.96636e-06
7071	0.0585355	0.0037	0.0029259	1	3.32208	2.96673e-06
7072	0.0585282	0.0037	0.00292725	1	3.32209	2.9671e-06
7073	0.058521	0.0037	0.0029286	1	3.32209	2.96747e-06
7074	0.0585137	0.0037	0.00292995	1	3.32209	2.96784e-06
7075	0.0585065	0.0037	0.00293129	1	3.32209	2.96821e-06
7076	0.0584992	0.0037	0.00293263	1	3.32209	2.96857e-06
7077	0.058492	0.0037	0.00293396	1	3.3221	2.96894e-06
7078	0.0584848	0.0037	0.00293529	1	3.3221	2.9693e-06
7079	0.0584777	0.0037	0.00293662	1	3.3221	2.96967e-06
7080	0.0584705	0.0037	0.00293794	1	3.3221	2.97003e-06
7081	0.0584634	0.0037	0.00293926	1	3.3221	2.97039e-06
7082	0.0584562	0.0037	0.00294057	1	3.32211	2.97075e-06
7083	0.0584491	0.0037	0.00294188	1	3.32211	2.97111e-06
7084	0.058442	0.0037	0.00294319	1	3.32211	2.97147e-06
7085	0.0584349	0.0037	0.00294449	1	3.32211	2.97182e-06
7086	0.0584279	0.0037	0.00294579	1	3.32211	2.97218e-06
7087	0.0584208	0.0037	0.00294708	1	3.32212	2.97254e-06
7088	0.0584138	0.0037	0.00294837	1	3.32212	2.97289e-06
7089	0.0584068	0.0037	0.00294966	1	3.32212	2.97324e-06
7090	0.0583998	0.0037	0.00295094	1	3.32212	2.9736e-06
7091	0.0583928	0.0037	0.00295222	1	3.32212	2.97395e-06
7092	0.0583859	0.0037	0.0029535	1	3.32213	2.9743e-06
7093	0.0583789	0.0037	0.00295477	1	3.32213	2.97465e-06
7094	0.058372	0.0037	0.00295604	1	3.32213	2.97499e-06
7095	0.0583651	0.0037	0.0029573	1	3.32213	2.97534e-06
7096	0.0583582	0.0037	0.00295856	1	3.32213	2.97569e-06
7097	0.0583513	0.0037	0.00295982	1	3.32214	2.97603e-06
7098	0.0583445	0.0037	0.00296107	1	3.32214	2.97638e-06
7099	0.0583376	0.0037	0.00296232	1	3.32214	2.97672e-06
7100	0.0583308	0.0037	0.00296356	1	3.32214	2.97706e-06
7101	0.058324	0.0037	0.0029648	1	3.32214	2.9774e-06
7102	0.0583172	0.0037	0.00296604	1	3.32215	2.97774e-06
7103	0.0583104	0.0037	0.00296727	1	3.32215	2.97808e-06
7104	0.0583037	0.0037	0.0029685	1	3.32215	2.97842e-06
7105	0.0582969	0.0037	0.00296973	1	3.32215	2.97876e-06
7106	0.0582902	0.0037	0.00297095	1	3.32215	2.97909e-06
7107	0.0582835	0.0037	0.00297217	1	3.32215	2.97943e-06
7108	0.0582768	0.0037	0.00297339	1	3.32216	2.97976e-06
7109	0.0582701	0.0037	0.0029746	1	3.32216	2.9801e-06
7110	0.0582635	0.0037	0.00297581	1	3.32216	2.98043e-06
7111	0.0582568	0.0037	0.00297701	1	3.32216	2.98076e-06
7112	0.0582502	0.0037	0.00297821	1	3.32216	2.98109e-06
7113	0.0582436	0.0037	0.00297941	1	3.32217	2.98142e-06
7114	0.058237	0.0037	0.0029806	1	3.32217	2.98175e-06
7115	0.0582304	0.0037	0.00298179	1	3.32217	2.98208e-06
7116	0.0582239	0.0037	0.00298298	1	3.32217	2.98241e-06
7117	0.0582173	0.0037	0.00298416	1	3.32217	2.98273e-06
7118	0.0582108	0.0037	0.00298534	1	3.32217	2.98306e-06
7119	0.0582043	0.0037	0.00298652	1	3.32218	2.98338e-06
7120	0.0581978	0.0037	0.00298769	1	3.32218	2.9837e-06
7121	0.0581913	0.0037	0.00298886	1	3.32218	2.98403e-06
7122	0.0581849	0.0037	0.00299003	1	3.32218	2.98435e-06
7123	0.0581784	0.0037	0.00299119	1	3.32218	2.98467e-06
7124	0.058172	0.0037	0.00299235	1	3.32219	2.98499e-06
7125	0.0581656	0.0037	0.0029935	1	3.32219	2.9853e-06
7126	0.0581592	0.0037	0.00299465	1	3.32219	2.98562e-06
7127	0.0581528	0.0037	0.0029958	1	3.32219	2.98594e-06
7128	0.0581465	0.0037	0.00299695	1	3.32219	2.98625e-06
7129	0.0581401	0.0037	0.00299809	1	3.32219	2.98657e-06
7130	0.0581338	0.0037	0.00299922	1	3.3222	2.98688e-06
7131	0.0581275	0.0037	0.00300036	1	3.3222	2.98719e-06
7132	0.0581212	0.0037	0.00300149	1	3.3222	2.98751e-06
7133	0.058115	0.0037	0.00300262	1	3.3222	2.98782e-06
7134	0.0581087	0.0037	0.00300374	1	3.3222	2.98813e-06
7135	0.0581025	0.0037	0.00300486	1	3.3222	2.98844e-06
7136	0.0580962	0.0037	0.00300598	1	3.32221	2.98874e-06
7137	0.05809	0.0037	0.00300709	1	3.32221	2.98905e-06
7138	0.0580838	0.0037	0.0030082	1	3.32221	2.98936e-06
7139	0.0580777	0.0037	0.00300931	1	3.32221	2.98966e-06
7140	0.0580715	0.0037	0.00301042	1	3.32221	2.98997e-06
7141	0.0580654	0.0037	0.00301152	1	3.32221	2.99027e-06
7142	0.0580592	0.0037	0.00301261	1	3.32222	2.99058e-06
7143	0.0580531	0.0037	0.00301371	1	3.32222	2.99088e-06
7144	0.0580471	0.0037	0.0030148	1	3.32222	2.99118e-06
7145	0.058041	0.0037	0.00301589	1	3.32222	2.99148e-06
7146	0.0580349	0.0037	0.00301697	1	3.32222	2.99178e-06
7147	0.0580289	0.0037	0.00301805	1	3.32222	2.99208e-06
7148	0.0580229	0.0037	0.00301913	1	3.32223	2.99237e-06
7149	0.0580169	0.0037	0.00302021	1	3.32223	2.99267e-06
7150	0.0580109	0.0037	0.00302128	1	3.32223	2.99297e-06
7151	0.0580049	0.0037	0.00302235	1	3.32223	2.99326e-06
7152	0.0579989	0.0037	0.00302341	1	3.32223	2.99355e-06
7153	0.057993	0.0037	0.00302447	1	3.32223	2.99385e-06
7154	0.0579871	0.0037	0.00302553	1	3.32224	2.99414e-06
7155	0.0579812	0.0037	0.00302659	1	3.32224	2.99443e-06
7156	0.0579753	0.0037	0.00302764	1	3.32224	2.99472e-06
7157	0.0579694	0.0037	0.00302869	1	3.32224	2.99501e-06
7158	0.0579635	0.0037	0.00302973	1	3.32224	2.9953e-06
7159	0.0579577	0.0037	0.00303078	1	3.32224	2.99559e-06
7160	0.0579519	0.0037	0.00303182	1	3.32225	2.99587e-06
7161	0.0579461	0.0037	0.00303285	1	3.32225	2.99616e-06
7162	0.0579403	0.0037	0.00303389	1	3.32225	2.99645e-06
7163	0.0579345	0.0037	0.00303492	1	3.32225	2.99673e-06
7164	0.0579287	0.0037	0.00303594	1	3.32225	2.99701e-06
7165	0.057923	0.0037	0.00303697	1	3.32225	2.9973e-06
7166	0.0579173	0.0037	0.00303799	1	3.32226	2.99758e-06
7167	0.0579116	0.0037	0.00303901	1	3.32226	2.99786e-06
7168	0.0579059	0.0037	0.00304002	1	3.32226	2.99814e-06
7169	0.0579002	0.0037	0.00304104	1	3.32226	2.99842e-06
7170	0.0578945	0.0037	0.00304204	1	3.32226	2.9987e-06
7171	0.0578889	0.0037	0.00304305	1	3.32226	2.99897e-06
7172	0.0578833	0.0037	0.00304405	1	3.32226	2.99925e-06
7173	0.0578776	0.0037	0.00304505	1	3.32227	2.99953e-06
7174	0.057872	0.0037	0.00304605	1	3.32227	2.9998e-06
7175	0.0578665	0.0037	0.00304704	1	3.32227	3.00008e-06
7176	0.0578609	0.0037	0.00304804	1	3.32227	3.00035e-06
7177	0.0578554	0.0037	0.00304902	1	3.32227	3.00062e-06
7178	0.0578498	0.0037	0.00305001	1	3.32227	3.00089e-06
7179	0.0578443	0.0037	0.00305099	1	3.32228	3.00117e-06
7180	0.0578388	0.0037	0.00305197	1	3.32228	3.00144e-06
7181	0.0578333	0.0037	0.00305295	1	3.32228	3.00171e-06
7182	0.0578279	0.0037	0.00305392	1	3.32228	3.00197e-06
7183	0.0578224	0.0037	0.00305489	1	3.32228	3.00224e-06
7184	0.057817	0.0037	0.00305586	1	3.32228	3.00251e-06
7185	0.0578116	0.0037	0.00305682	1	3.32228	3.00277e-06
7186	0.0578062	0.0037	0.00305778	1	3.32229	3.00304e-06
7187	0.0578008	0.0037	0.00305874	1	3.32229	3.0033e-06
7188	0.0577954	0.0037	0.0030597	1	3.32229	3.00357e-06
7189	0.05779	0.0037	0.00306065	1	3.32229	3.00383e-06
7190	0.0577847	0.0037	0.0030616	1	3.32229	3.00409e-06
7191	0.0577794	0.0037	0.00306255	1	3.32229	3.00435e-06
7192	0.0577741	0.0037	0.00306349	1	3.3223	3.00462e-06
7193	0.0577688	0.0037	0.00306444	1	3.3223	3.00487e-06
7194	0.0577635	0.0037	0.00306537	1	3.3223	3.00513e-06
7195	0.0577582	0.0037	0.00306631	1	3.3223	3.00539e-06
7196	0.057753	0.0037	0.00306724	1	3.3223	3.00565e-06
7197	0.0577478	0.0037	0.00306817	1	3.3223	3.00591e-06
7198	0.0577426	0.0037	0.0030691	1	3.3223	3.00616e-06
7199	0.0577374	0.0037	0.00307003	1	3.32231	3.00642e-06
7200	0.0577322	5e-05	0.00307095	0.08	3.32231	3.00667e-06
7201	0.057727	5e-05	0.00340261	0.08	3.32233	3.00692e-06
7202	0.0577217	5e-05	0.00457261	0.08	3.32239	3.00719e-06
7203	0.0577156	5e-05	0.00628782	0.08	3.32243	3.0075e-06
7204	0.0577075	5e-05	0.00832121	0.08	3.32245	3.00793e-06
7205	0.057696	5e-05	0.0105236	0.08	3.32245	3.00858e-06
7206	0.0576802	5e-05	0.0127943	0.08	3.32241	3.00956e-06
7207	0.0576595	5e-05	0.0150649	0.08	3.32231	3.01099e-06
7208	0.0576335	5e-05	0.0172892	0.08	3.32214	3.01298e-06
7209	0.0576021	5e-05	0.0194367	0.08	3.32189	3.01566e-06
7210	0.0575653	5e-05	0.0214884	0.08	3.32154	3.01912e-06
7211	0.0575232	5e-05	0.0234332	0.08	3.32108	3.02347e-06
7212	0.0574762	5e-05	0.0252656	0.08	3.32049	3.0288e-06
7213	0.0574243	5e-05	0.0269842	0.08	3.31977	3.03519e-06
7214	0.0573679	5e-05	0.0285904	0.08	3.31889	3.04273e-06
7215	0.0573073	5e-05	0.0300874	0.08	3.31787	3.05148e-06
7216	0.0572429	5e-05	0.0314795	0.08	3.31668	3.06151e-06
7217	0.0571748	5e-05	0.0327719	0.08	3.31532	3.07287e-06
7218	0.0571035	5e-05	0.0339701	0.08	3.31379	3.0856e-06
7219	0.0570292	5e-05	0.0350799	0.08	3.31208	3.09976e-06
7220	0.0569523	5e-05	0.0361068	0.08	3.31019	3.11537e-06
7221	0.056873	5e-05	0.0370564	0.08	3.30813	3.13248e-06
7222	0.0567916	5e-05	0.0379341	0.08	3.30588	3.15111e-06
7223	0.0567083	5e-05	0.0387449	0.08	3.30345	3.17128e-06
7224	0.0566234	5e-05	0.0394939	0.08	3.30084	3.19301e-06
7225	0.0565372	5e-05	0.0401854	0.08	3.29805	3.21631e-06
7226	0.0564497	5e-05	0.0408238	0.08	3.29508	3.2412e-06
7227	0.0563612	5e-05	0.041413	0.08	3.29194	3.26769e-06
7228	0.056272	5e-05	0.0419569	0.08	3.28862	3.29578e-06
7229	0.0561821	5e-05	0.0424589	0.08	3.28513	3.32547e-06
7230	0.0560917	5e-05	0.0429221	0.08	3.28147	3.35676e-06
7231	0.0560009	5e-05	0.0433496	0.08	3.27764	3.38965e-06
7232	0.0559098	5e-05	0.0437441	0.08	3.27364	3.42412e-06
7233	0.0558187	5e-05	0.0441082	0.08	3.26949	3.46017e-06
7234	0.0557275	5e-05	0.0444442	0.08	3.26517	3.49779e-06
7235	0.0556364	5e-05	0.0447543	0.08	3.2607	3.53696e-06
7236	0.0555454	5e-05	0.0450405	0.08	3.25607	3.57767e-06
7237	0.0554546	5e-05	0.0453047	0.08	3.25129	3.61989e-06
7238	0.0553641	5e-05	0.0455486	0.08	3.24636	3.6636e-06
7239	0.0552739	5e-05	0.0457738	0.08	3.24128	3.70879e-06
7240	0.055184	5e-05	0.0459817	0.08	3.23606	3.75542e-06
7241	0.0550946	5e-05	0.0461736	0.08	3.2307	3.80348e-06
7242	0.0550057	5e-05	0.0463509	0.08	3.2252	3.85292e-06
7243	0.0549172	5e-05	0.0465146	0.08	3.21957	3.90372e-06
7244	0.0548293	5e-05	0.0466658	0.08	3.2138	3.95585e-06
7245	0.0547418	5e-05	0.0468055	0.08	3.2079	4.00927e-06
7246	0.0546549	5e-05	0.0469346	0.08	3.20187	4.06396e-06
7247	0.0545686	5e-05	0.0470538	0.08	3.19571	4.11987e-06
7248	0.0544828	5e-05	0.047164	0.08	3.18944	4.17697e-06
7249	0.0543976	5e-05	0.0472659	0.08	3.18303	4.23522e-06
7250	0.054313	5e-05	0.04736	0.08	3.17651	4.29458e-06
7251	0.054229	5e-05	0.0474471	0.08	3.16987	4.35501e-06
7252	0.0541455	5e-05	0.0475275	0.08	3.16312	4.41648e-06
7253	0.0540626	5e-05	0.047602	0.08	3.15625	4.47895e-06
7254	0.0539803	5e-05	0.0476708	0.08	3.14927	4.54237e-06
7255	0.0538985	5e-05	0.0477345	0.08	3.14218	4.6067e-06
7256	0.0538173	5e-05	0.0477934	0.08	3.13498	4.6719e-06
7257	0.0537367	5e-05	0.0478479	0.08	3.12768	4.73794e-06
7258	0.0536566	5e-05	0.0478984	0.08	3.12028	4.80477e-06
7259	0.053577	5e-05	0.0479451	0.08	3.11277	4.87234e-06
7260	0.0534979	5e-05	0.0479884	0.08	3.10516	4.94063e-06
7261	0.0534193	5e-05	0.0480284	0.08	3.09746	5.00959e-06
7262	0.0533412	5e-05	0.0480655	0.08	3.08965	5.07917e-06
7263	0.0532636	5e-05	0.0480999	0.08	3.08176	5.14935e-06
7264	0.0531865	5e-05	0.0481318	0.08	3.07377	5.22008e-06
7265	0.0531098	5e-05	0.0481613	0.08	3.06569	5.29132e-06
7266	0.0530335	5e-05	0.0481886	0.08	3.05752	5.36304e-06
7267	0.0529577	5e-05	0.048214	0.08	3.04926	5.43519e-06
7268	0.0528823	5e-05	0.0482376	0.08	3.04091	5.50775e-06
7269	0.0528072	5e-05	0.0482594	0.08	3.03249	5.58068e-06
7270	0.0527326	5e-05	0.0482796	0.08	3.02398	5.65394e-06
7271	0.0526583	5e-05	0.0482984	0.08	3.01538	5.72749e-06
7272	0.0525843	5e-05	0.0483159	0.08	3.00671	5.80132e-06
7273	0.0525107	5e-05	0.0483321	0.08	2.99796	5.87538e-06
7274	0.0524374	5e-05	0.0483471	0.08	2.98914	5.94964e-06
7275	0.0523644	5e-05	0.0483611	0.08	2.98024	6.02407e-06
7276	0.0522916	5e-05	0.0483741	0.08	2.97127	6.09865e-06
7277	0.0522192	5e-05	0.0483862	0.08	2.96222	6.17334e-06
7278	0.052147	5e-05	0.0483974	0.08	2.95311	6.24812e-06
7279	0.0520751	5e-05	0.0484079	0.08	2.94393	6.32296e-06
7280	0.0520034	5e-05	0.0484176	0.08	2.93468	6.39784e-06
7281	0.0519319	5e-05	0.0484266	0.08	2.92537	6.47273e-06
7282	0.0518606	5e-05	0.048435	0.08	2.91599	6.54761e-06
7283	0.0517895	5e-05	0.0484428	0.08	2.90655	6.62246e-06
7284	0.0517186	5e-05	0.0484501	0.08	2.89705	6.69725e-06
7285	0.0516479	5e-05	0.0484569	0.08	2.88749	6.77196e-06
7286	0.0515773	5e-05	0.0484633	0.08	2.87787	6.84658e-06
7287	0.0515068	5e-05	0.0484692	0.08	2.8682	6.92108e-06
7288	0.0514365	5e-05	0.0484747	0.08	2.85847	6.99545e-06
7289	0.0513663	5e-05	0.0484798	0.08	2.84869	7.06967e-06
7290	0.0512962	5e-05	0.0484846	0.08	2.83885	7.14372e-06
7291	0.0512262	5e-05	0.0484891	0.08	2.82897	7.2176e-06
7292	0.0511563	5e-05	0.0484932	0.08	2.81903	7.29127e-06
7293	0.0510865	5e-05	0.0484971	0.08	2.80905	7.36474e-06
7294	0.0510167	5e-05	0.0485007	0.08	2.79902	7.43799e-06
7295	0.050947	5e-05	0.0485041	0.08	2.78895	7.51099e-06
7296	0.0508774	5e-05	0.0485073	0.08	2.77883	7.58376e-06
7297	0.0508077	5e-05	0.0485103	0.08	2.76867	7.65626e-06
7298	0.0507381	5e-05	0.048513	0.08	2.75847	7.7285e-06
7299	0.0506685	5e-05	0.0485156	0.08	2.74823	7.80046e-06
7300	0.050599	5e-05	0.048518	0.08	2.73796	7.87213e-06
7301	0.0505294	5e-05	0.0485203	0.08	2.72764	7.9435e-06
7302	0.0504598	5e-05	0.0485224	0.08	2.71729	8.01458e-06
7303	0.0503902	5e-05	0.0485244	0.08	2.7069	8.08534e-06
7304	0.0503206	5e-05	0.0485262	0.08	2.69649	8.15579e-06
7305	0.050251	5e-05	0.0485279	0.08	2.68603	8.22591e-06
7306	0.0501813	5e-05	0.0485295	0.08	2.67555	8.29571e-06
7307	0.0501115	5e-05	0.048531	0.08	2.66504	8.36517e-06
7308	0.0500417	5e-05	0.0485324	0.08	2.6545	8.43429e-06
7309	0.0499719	5e-05	0.0485337	0.08	2.64393	8.50307e-06
7310	0.049902	5e-05	0.048535	0.08	2.63334	8.5715e-06
7311	0.049832	5e-05	0.0485361	0.08	2.62272	8.63958e-06
7312	0.0497619	5e-05	0.0485372	0.08	2.61208	8.7073e-06
7313	0.0496918	5e-05	0.0485381	0.08	2.60142	8.77467e-06
7314	0.0496215	5e-05	0.0485391	0.08	2.59073	8.84168e-06
7315	0.0495512	5e-05	0.0485399	0.08	2.58003	8.90833e-06
7316	0.0494808	5e-05	0.0485407	0.08	2.5693	8.97461e-06
7317	0.0494102	5e-05	0.0485414	0.08	2.55856	9.04053e-06
7318	0.0493396	5e-05	0.0485421	0.08	2.5478	9.10608e-06
7319	0.0492688	5e-05	0.0485427	0.08	2.53703	9.17127e-06
7320	0.049198	5e-05	0.0485433	0.08	2.52624	9.23608e-06
7321	0.0491269	5e-05	0.0485438	0.08	2.51543	9.30053e-06
7322	0.0490558	5e-05	0.0485443	0.08	2.50462	9.36461e-06
7323	0.0489845	5e-05	0.0485447	0.08	2.49379	9.42831e-06
7324	0.0489131	5e-05	0.0485451	0.08	2.48295	9.49165e-06
7325	0.0488416	5e-05	0.0485455	0.08	2.4721	9.55461e-06
7326	0.0487699	5e-05	0.0485458	0.08	2.46124	9.61721e-06
7327	0.0486981	5e-05	0.0485461	0.08	2.45037	9.67944e-06
7328	0.0486261	5e-05	0.0485463	0.08	2.4395	9.7413e-06
7329	0.0485539	5e-05	0.0485465	0.08	2.42862	9.80279e-06
7330	0.0484816	5e-05	0.0485467	0.08	2.41774	9.86391e-06
7331	0.0484092	5e-05	0.0485469	0.08	2.40685	9.92467e-06
7332	0.0483365	5e-05	0.048547	0.08	2.39596	9.98506e-06
7333	0.0482638	5e-05	0.0485471	0.08	2.38506	1.00451e-05
7334	0.0481908	5e-05	0.0485471	0.08	2.37417	1.01048e-05
7335	0.0481177	5e-05	0.0485472	0.08	2.36327	1.01641e-05
7336	0.0480444	5e-05	0.0485472	0.08	2.35237	1.0223e-05
7337	0.0479709	5e-05	0.0485472	0.08	2.34148	1.02816e-05
7338	0.0478972	5e-05	0.0485471	0.08	2.33059	1.03398e-05
7339	0.0478234	5e-05	0.0485471	0.08	2.31969	1.03977e-05
7340	0.0477494	5e-05	0.048547	0.08	2.30881	1.04552e-05
7341	0.0476752	5e-05	0.0485469	0.08	2.29792	1.05124e-05
7342	0.0476008	5e-05	0.0485467	0.08	2.28704	1.05692e-05
7343	0.0475262	5e-05	0.0485466	0.08	2.27617	1.06257e-05
7344	0.0474514	5e-05	0.0485464	0.08	2.2653	1.06818e-05
7345	0.0473765	5e-05	0.0485462	0.08	2.25444	1.07376e-05
7346	0.0473013	5e-05	0.048546	0.08	2.24359	1.0793e-05
7347	0.047226	5e-05	0.0485457	0.08	2.23274	1.08481e-05
7348	0.0471505	5e-05	0.0485455	0.08	2.22191	1.09029e-05
7349	0.0470747	5e-05	0.0485452	0.08	2.21108	1.09573e-05
7350	0.0469988	5e-05	0.0485449	0.08	2.20027	1.10114e-05
7351	0.0469227	5e-05	0.0485446	0.08	2.18946	1.10652e-05
7352	0.0468464	5e-05	0.0485443	0.08	2.17867	1.11186e-05
7353	0.0467699	5e-05	0.0485439	0.08	2.16789	1.11717e-05
7354	0.0466931	5e-05	0.0485435	0.08	2.15712	1.12245e-05
7355	0.0466162	5e-05	0.0485432	0.08	2.14637	1.1277e-05
7356	0.0465391	5e-05	0.0485427	0.08	2.13563	1.13291e-05
7357	0.0464618	5e-05	0.0485423	0.08	2.1249	1.13809e-05
7358	0.0463843	5e-05	0.0485419	0.08	2.11419	1.14324e-05
7359	0.0463065	5e-05	0.0485414	0.08	2.1035	1.14836e-05
7360	0.0462286	5e-05	0.048541	0.08	2.09282	1.15345e-05
7361	0.0461505	5e-05	0.0485405	0.08	2.08216	1.1585e-05
7362	0.0460721	5e-05	0.04854	0.08	2.07152	1.16353e-05
7363	0.0459936	5e-05	0.0485394	0.08	2.0609	1.16852e-05
7364	0.0459149	5e-05	0.0485389	0.08	2.05029	1.17348e-05
7365	0.0458359	5e-05	0.0485383	0.08	2.0397	1.17842e-05
7366	0.0457568	5e-05	0.0485378	0.08	2.02913	1.18332e-05
7367	0.0456774	5e-05	0.0485372	0.08	2.01858	1.18819e-05
7368	0.0455978	5e-05	0.0485366	0.08	2.00806	1.19304e-05
7369	0.0455181	5e-05	0.0485359	0.08	1.99755	1.19785e-05
7370	0.0454381	5e-05	0.0485353	0.08	1.98706	1.20263e-05
7371	0.045358	5e-05	0.0485346	0.08	1.9766	1.20739e-05
7372	0.0452776	5e-05	0.048534	0.08	1.96616	1.21212e-05
7373	0.045197	5e-05	0.0485333	0.08	1.95574	1.21681e-05
7374	0.0451162	5e-05	0.0485326	0.08	1.94534	1.22148e-05
7375	0.0450353	5e-05	0.0485319	0.08	1.93497	1.22612e-05
